Entity,Code,Day,total_vaccinations_per_hundred
Mexico,MEX,2021-01-17,0.37
Mexico,MEX,2021-01-18,0.38
Mexico,MEX,2021-01-19,0.39
Mexico,MEX,2021-01-20,0.39
Mexico,MEX,2021-01-21,0.43
Mexico,MEX,2021-01-22,0.48
Mexico,MEX,2021-01-23,0.48
Mexico,MEX,2021-01-24,0.49
Mexico,MEX,2021-01-25,0.5
Mexico,MEX,2021-01-26,0.51
Mexico,MEX,2021-01-27,0.51
Mexico,MEX,2021-01-28,0.51
Mexico,MEX,2021-01-29,0.51
Mexico,MEX,2021-01-30,0.52
Mexico,MEX,2021-01-31,0.52
Mexico,MEX,2021-02-01,0.52
Mexico,MEX,2021-02-02,0.53
Mexico,MEX,2021-02-03,0.53
Mexico,MEX,2021-02-04,0.54
Mexico,MEX,2021-02-05,0.54
Mexico,MEX,2021-02-06,0.55
Mexico,MEX,2021-02-07,0.55
Mexico,MEX,2021-02-08,0.56
Mexico,MEX,2021-02-10,0.56
Mexico,MEX,2021-02-11,0.56
Mexico,MEX,2021-02-12,0.56
Mexico,MEX,2021-02-13,0.56
Mexico,MEX,2021-02-15,0.58
Mexico,MEX,2021-02-16,0.71
Mexico,MEX,2021-02-17,0.82
Mexico,MEX,2021-02-18,1.02
Mexico,MEX,2021-02-19,1.22
Mexico,MEX,2021-02-20,1.28
Mexico,MEX,2021-02-21,1.31
Mexico,MEX,2021-02-22,1.34
Mexico,MEX,2021-02-23,1.4
Mexico,MEX,2021-02-24,1.47
Mexico,MEX,2021-02-25,1.62
Mexico,MEX,2021-02-26,1.76
Mexico,MEX,2021-02-27,1.85
Mexico,MEX,2021-02-28,1.9
Mexico,MEX,2021-03-01,1.96
Mexico,MEX,2021-03-02,2
Mexico,MEX,2021-03-03,2.04
Mexico,MEX,2021-03-04,2.08
Mexico,MEX,2021-03-05,2.12
Mexico,MEX,2021-03-06,2.15
Mexico,MEX,2021-03-07,2.17
Mexico,MEX,2021-03-08,2.21
Mexico,MEX,2021-03-09,2.41
Mexico,MEX,2021-03-10,2.71
Mexico,MEX,2021-03-11,2.95
Mexico,MEX,2021-03-12,3.11
Mexico,MEX,2021-03-13,3.27
Mexico,MEX,2021-03-14,3.37
Mexico,MEX,2021-03-15,3.42
Mexico,MEX,2021-03-16,3.51
Mexico,MEX,2021-03-17,3.67
Mexico,MEX,2021-03-18,3.84
Mexico,MEX,2021-03-19,4.02
Mexico,MEX,2021-03-20,4.23
Mexico,MEX,2021-03-21,4.35
Mexico,MEX,2021-03-22,4.48
Mexico,MEX,2021-03-23,4.6
Mexico,MEX,2021-03-24,4.75
Mexico,MEX,2021-03-25,4.84
Mexico,MEX,2021-03-26,5.03
Mexico,MEX,2021-03-27,5.22
Mexico,MEX,2021-03-28,5.31
Mexico,MEX,2021-03-29,5.44
Mexico,MEX,2021-03-30,5.74
Mexico,MEX,2021-03-31,6.09
Mexico,MEX,2021-04-02,6.7
Mexico,MEX,2021-04-03,6.97
Mexico,MEX,2021-04-04,7.01
Mexico,MEX,2021-04-05,7.2
Mexico,MEX,2021-04-06,7.5
Mexico,MEX,2021-04-07,7.83
Mexico,MEX,2021-04-08,8.25
Mexico,MEX,2021-04-09,8.52
Mexico,MEX,2021-04-10,8.69
Mexico,MEX,2021-04-11,8.84
Mexico,MEX,2021-04-12,9.08
Mexico,MEX,2021-04-13,9.62
Mexico,MEX,2021-04-14,10.02
Mexico,MEX,2021-04-15,10.41
Mexico,MEX,2021-04-16,10.84
Mexico,MEX,2021-04-17,11.05
Mexico,MEX,2021-04-18,11.14
Mexico,MEX,2021-04-19,11.3
Mexico,MEX,2021-04-20,11.64
Mexico,MEX,2021-04-21,12
Mexico,MEX,2021-04-22,12.31
Mexico,MEX,2021-04-23,12.58
Mexico,MEX,2021-04-24,12.73
Mexico,MEX,2021-04-25,12.8
Mexico,MEX,2021-04-26,12.94
Mexico,MEX,2021-04-28,13.46
Mexico,MEX,2021-04-29,13.74
Mexico,MEX,2021-04-30,14.02
Mexico,MEX,2021-05-01,14.21
Mexico,MEX,2021-05-02,14.33
Mexico,MEX,2021-05-03,14.6
Mexico,MEX,2021-05-04,15
Mexico,MEX,2021-05-05,15.47
Mexico,MEX,2021-05-06,15.93
Mexico,MEX,2021-05-07,16.29
Mexico,MEX,2021-05-08,16.46
Mexico,MEX,2021-05-09,16.52
Mexico,MEX,2021-05-11,16.74
Mexico,MEX,2021-05-12,17.05
Mexico,MEX,2021-05-13,17.38
Mexico,MEX,2021-05-16,17.97
Mexico,MEX,2021-05-17,18.07
Mexico,MEX,2021-05-19,18.79
Mexico,MEX,2021-05-20,19.38
Mexico,MEX,2021-05-21,19.88
Mexico,MEX,2021-05-22,20.28
Mexico,MEX,2021-05-23,20.54
Mexico,MEX,2021-05-24,20.67
Mexico,MEX,2021-05-25,20.91
Mexico,MEX,2021-05-26,21.49
Mexico,MEX,2021-05-28,22.68
Mexico,MEX,2021-05-29,23.16
Mexico,MEX,2021-05-30,23.5
Mexico,MEX,2021-05-31,23.64
Mexico,MEX,2021-06-01,24.04
Mexico,MEX,2021-06-02,24.67
Mexico,MEX,2021-06-03,25.5
Mexico,MEX,2021-06-04,26.2
Mexico,MEX,2021-06-05,26.73
Mexico,MEX,2021-06-06,26.73
Mexico,MEX,2021-06-07,26.88
Mexico,MEX,2021-06-08,27.27
Mexico,MEX,2021-06-09,28.05
Mexico,MEX,2021-06-10,28.26
Mexico,MEX,2021-06-11,28.68
Mexico,MEX,2021-06-12,28.93
Mexico,MEX,2021-06-13,29.1
Mexico,MEX,2021-06-14,29.32
Mexico,MEX,2021-06-15,29.67
Mexico,MEX,2021-06-16,29.96
Mexico,MEX,2021-06-17,30.37
Mexico,MEX,2021-06-18,30.73
Mexico,MEX,2021-06-19,31.05
Mexico,MEX,2021-06-20,31.2
Mexico,MEX,2021-06-21,31.57
Mexico,MEX,2021-06-22,32.08
Mexico,MEX,2021-06-23,32.7
Mexico,MEX,2021-06-24,33.19
Mexico,MEX,2021-06-25,33.64
Mexico,MEX,2021-06-26,33.94
Mexico,MEX,2021-06-27,34.06
Mexico,MEX,2021-06-28,34.43
Mexico,MEX,2021-06-29,34.99
Mexico,MEX,2021-06-30,35.6
Mexico,MEX,2021-07-01,36.03
Mexico,MEX,2021-07-02,36.41
Mexico,MEX,2021-07-04,36.61
Moldova,MDA,2021-03-05,0.1
Moldova,MDA,2021-03-10,0.16
Moldova,MDA,2021-03-11,0.2
Moldova,MDA,2021-03-12,0.23
Moldova,MDA,2021-03-13,0.28
Moldova,MDA,2021-03-15,0.32
Moldova,MDA,2021-03-16,0.37
Moldova,MDA,2021-03-17,0.4
Moldova,MDA,2021-03-19,0.46
Moldova,MDA,2021-03-21,0.51
Moldova,MDA,2021-03-23,0.53
Moldova,MDA,2021-03-24,0.58
Moldova,MDA,2021-03-25,0.68
Moldova,MDA,2021-03-26,0.76
Moldova,MDA,2021-03-27,0.84
Moldova,MDA,2021-03-31,1
Moldova,MDA,2021-04-01,1.04
Moldova,MDA,2021-04-04,1.18
Moldova,MDA,2021-04-06,1.28
Moldova,MDA,2021-04-07,1.36
Moldova,MDA,2021-04-09,1.43
Moldova,MDA,2021-04-11,1.59
Moldova,MDA,2021-04-12,1.66
Moldova,MDA,2021-04-13,1.78
Moldova,MDA,2021-04-14,1.95
Moldova,MDA,2021-04-15,2.13
Moldova,MDA,2021-04-16,2.27
Moldova,MDA,2021-04-18,2.32
Moldova,MDA,2021-04-19,2.39
Moldova,MDA,2021-04-20,2.47
Moldova,MDA,2021-04-22,2.72
Moldova,MDA,2021-04-23,2.98
Moldova,MDA,2021-04-26,3.09
Moldova,MDA,2021-04-27,3.29
Moldova,MDA,2021-04-28,3.46
Moldova,MDA,2021-04-29,3.6
Moldova,MDA,2021-04-30,3.65
Moldova,MDA,2021-05-04,3.73
Moldova,MDA,2021-05-05,3.98
Moldova,MDA,2021-05-06,4.26
Moldova,MDA,2021-05-07,4.53
Moldova,MDA,2021-05-08,4.58
Moldova,MDA,2021-05-10,4.59
Moldova,MDA,2021-05-11,4.78
Moldova,MDA,2021-05-12,5.03
Moldova,MDA,2021-05-13,5.37
Moldova,MDA,2021-05-14,5.68
Moldova,MDA,2021-05-15,5.79
Moldova,MDA,2021-05-17,6.02
Moldova,MDA,2021-05-18,6.28
Moldova,MDA,2021-05-19,6.55
Moldova,MDA,2021-05-20,6.83
Moldova,MDA,2021-05-21,7.14
Moldova,MDA,2021-05-22,7.31
Moldova,MDA,2021-05-23,7.4
Moldova,MDA,2021-05-24,7.6
Moldova,MDA,2021-05-25,8.72
Moldova,MDA,2021-05-27,9.34
Moldova,MDA,2021-05-28,9.88
Moldova,MDA,2021-05-29,10.08
Moldova,MDA,2021-05-31,10.33
Moldova,MDA,2021-06-01,10.56
Moldova,MDA,2021-06-02,10.88
Moldova,MDA,2021-06-03,11.53
Moldova,MDA,2021-06-05,11.64
Moldova,MDA,2021-06-06,11.67
Moldova,MDA,2021-06-07,11.9
Moldova,MDA,2021-06-09,12.44
Moldova,MDA,2021-06-10,12.7
Moldova,MDA,2021-06-11,12.96
Moldova,MDA,2021-06-12,13.1
Moldova,MDA,2021-06-13,13.15
Moldova,MDA,2021-06-14,13.36
Moldova,MDA,2021-06-15,13.8
Moldova,MDA,2021-06-16,14.32
Moldova,MDA,2021-06-17,14.81
Moldova,MDA,2021-06-18,15.21
Moldova,MDA,2021-06-19,15.33
Moldova,MDA,2021-06-20,15.65
Moldova,MDA,2021-06-21,15.93
Moldova,MDA,2021-06-23,16.25
Moldova,MDA,2021-06-24,16.56
Moldova,MDA,2021-06-25,16.86
Moldova,MDA,2021-06-26,17.06
Moldova,MDA,2021-06-28,17.28
Moldova,MDA,2021-06-29,17.52
Moldova,MDA,2021-06-30,18.02
Moldova,MDA,2021-07-02,18.24
Moldova,MDA,2021-07-03,18.33
Moldova,MDA,2021-07-04,18.35
Moldova,MDA,2021-07-05,18.5
Monaco,MCO,2020-12-30,0
Monaco,MCO,2021-01-18,6.12
Monaco,MCO,2021-03-04,39.78
Monaco,MCO,2021-03-19,46.07
Monaco,MCO,2021-04-02,52.26
Monaco,MCO,2021-04-15,58.49
Monaco,MCO,2021-04-22,62.15
Monaco,MCO,2021-04-29,63.97
Monaco,MCO,2021-05-06,66.09
Monaco,MCO,2021-05-18,73.04
Monaco,MCO,2021-05-27,76.52
Monaco,MCO,2021-06-03,80.97
Monaco,MCO,2021-06-10,86.55
Monaco,MCO,2021-06-24,93.29
Monaco,MCO,2021-07-01,96.5
Mongolia,MNG,2021-02-22,0
Mongolia,MNG,2021-02-25,0.09
Mongolia,MNG,2021-02-26,0.15
Mongolia,MNG,2021-02-27,0.21
Mongolia,MNG,2021-03-02,0.29
Mongolia,MNG,2021-03-04,0.4
Mongolia,MNG,2021-03-09,0.64
Mongolia,MNG,2021-03-10,0.93
Mongolia,MNG,2021-03-11,1.47
Mongolia,MNG,2021-03-12,2.06
Mongolia,MNG,2021-03-13,2.56
Mongolia,MNG,2021-03-14,3.05
Mongolia,MNG,2021-03-15,3.61
Mongolia,MNG,2021-03-16,3.86
Mongolia,MNG,2021-03-17,4.26
Mongolia,MNG,2021-03-18,5.23
Mongolia,MNG,2021-03-19,5.79
Mongolia,MNG,2021-03-20,6.23
Mongolia,MNG,2021-03-21,6.38
Mongolia,MNG,2021-03-23,6.82
Mongolia,MNG,2021-03-24,7.84
Mongolia,MNG,2021-03-27,8.42
Mongolia,MNG,2021-03-29,8.51
Mongolia,MNG,2021-03-30,8.85
Mongolia,MNG,2021-03-31,9.16
Mongolia,MNG,2021-04-01,9.49
Mongolia,MNG,2021-04-02,9.87
Mongolia,MNG,2021-04-03,10.27
Mongolia,MNG,2021-04-04,11.48
Mongolia,MNG,2021-04-05,12.64
Mongolia,MNG,2021-04-06,14.24
Mongolia,MNG,2021-04-08,17.38
Mongolia,MNG,2021-04-09,18.28
Mongolia,MNG,2021-04-22,20.46
Mongolia,MNG,2021-04-27,30.72
Mongolia,MNG,2021-04-28,32.96
Mongolia,MNG,2021-04-29,34.73
Mongolia,MNG,2021-04-30,36.87
Mongolia,MNG,2021-05-01,39.55
Mongolia,MNG,2021-05-02,42.66
Mongolia,MNG,2021-05-03,46.75
Mongolia,MNG,2021-05-04,50.68
Mongolia,MNG,2021-05-05,53.58
Mongolia,MNG,2021-05-06,59.37
Mongolia,MNG,2021-05-07,63.66
Mongolia,MNG,2021-05-08,65.72
Mongolia,MNG,2021-05-09,67.52
Mongolia,MNG,2021-05-10,69.28
Mongolia,MNG,2021-05-11,70.46
Mongolia,MNG,2021-05-12,71.6
Mongolia,MNG,2021-05-13,72.38
Mongolia,MNG,2021-05-14,73.15
Mongolia,MNG,2021-05-15,73.56
Mongolia,MNG,2021-05-16,73.89
Mongolia,MNG,2021-05-17,74.56
Mongolia,MNG,2021-05-18,75.3
Mongolia,MNG,2021-05-19,76.13
Mongolia,MNG,2021-05-20,76.96
Mongolia,MNG,2021-05-21,77.98
Mongolia,MNG,2021-05-22,78.73
Mongolia,MNG,2021-05-23,79.45
Mongolia,MNG,2021-05-24,81.26
Mongolia,MNG,2021-05-25,83.27
Mongolia,MNG,2021-05-26,85.04
Mongolia,MNG,2021-05-27,87.62
Mongolia,MNG,2021-05-28,92.34
Mongolia,MNG,2021-05-30,94.07
Mongolia,MNG,2021-05-31,96.54
Mongolia,MNG,2021-06-01,97.09
Mongolia,MNG,2021-06-02,98.65
Mongolia,MNG,2021-06-03,100.83
Mongolia,MNG,2021-06-04,102.43
Mongolia,MNG,2021-06-05,103.13
Mongolia,MNG,2021-06-06,103.64
Mongolia,MNG,2021-06-07,104.83
Mongolia,MNG,2021-06-08,106.19
Mongolia,MNG,2021-06-10,107.02
Mongolia,MNG,2021-06-11,107.63
Mongolia,MNG,2021-06-12,107.82
Mongolia,MNG,2021-06-13,107.93
Mongolia,MNG,2021-06-14,108.37
Mongolia,MNG,2021-06-15,108.77
Mongolia,MNG,2021-06-17,109.45
Mongolia,MNG,2021-06-18,109.8
Mongolia,MNG,2021-06-20,110.07
Mongolia,MNG,2021-06-22,110.83
Mongolia,MNG,2021-06-23,111.19
Mongolia,MNG,2021-06-25,112.02
Mongolia,MNG,2021-06-27,112.34
Mongolia,MNG,2021-06-28,113.47
Mongolia,MNG,2021-06-30,114.93
Mongolia,MNG,2021-07-01,115.56
Mongolia,MNG,2021-07-02,116.22
Mongolia,MNG,2021-07-04,116.75
Montenegro,MNE,2021-02-20,0
Montenegro,MNE,2021-02-25,0.18
Montenegro,MNE,2021-02-26,0.21
Montenegro,MNE,2021-03-01,0.24
Montenegro,MNE,2021-03-03,0.31
Montenegro,MNE,2021-03-05,0.36
Montenegro,MNE,2021-03-06,0.38
Montenegro,MNE,2021-03-08,0.49
Montenegro,MNE,2021-03-12,0.54
Montenegro,MNE,2021-03-14,0.6
Montenegro,MNE,2021-03-16,0.8
Montenegro,MNE,2021-03-17,0.91
Montenegro,MNE,2021-03-18,0.97
Montenegro,MNE,2021-03-19,1.09
Montenegro,MNE,2021-03-20,1.16
Montenegro,MNE,2021-03-23,1.38
Montenegro,MNE,2021-03-24,1.72
Montenegro,MNE,2021-03-25,2.06
Montenegro,MNE,2021-03-26,2.35
Montenegro,MNE,2021-03-27,2.62
Montenegro,MNE,2021-03-28,2.97
Montenegro,MNE,2021-03-29,3.21
Montenegro,MNE,2021-03-30,3.24
Montenegro,MNE,2021-03-31,3.57
Montenegro,MNE,2021-04-01,3.67
Montenegro,MNE,2021-04-02,3.98
Montenegro,MNE,2021-04-03,4.29
Montenegro,MNE,2021-04-04,4.73
Montenegro,MNE,2021-04-05,5.04
Montenegro,MNE,2021-04-06,5.47
Montenegro,MNE,2021-04-07,5.87
Montenegro,MNE,2021-04-08,6.14
Montenegro,MNE,2021-04-09,6.34
Montenegro,MNE,2021-04-10,6.59
Montenegro,MNE,2021-04-11,6.76
Montenegro,MNE,2021-04-12,6.83
Montenegro,MNE,2021-04-13,7.16
Montenegro,MNE,2021-04-14,7.47
Montenegro,MNE,2021-04-15,7.85
Montenegro,MNE,2021-04-16,8.09
Montenegro,MNE,2021-04-17,8.34
Montenegro,MNE,2021-04-18,8.7
Montenegro,MNE,2021-04-19,8.84
Montenegro,MNE,2021-04-20,8.98
Montenegro,MNE,2021-04-21,9.15
Montenegro,MNE,2021-04-22,9.26
Montenegro,MNE,2021-04-23,9.35
Montenegro,MNE,2021-04-24,9.44
Montenegro,MNE,2021-04-25,9.54
Montenegro,MNE,2021-04-26,9.56
Montenegro,MNE,2021-04-27,9.58
Montenegro,MNE,2021-04-28,9.62
Montenegro,MNE,2021-04-29,9.68
Montenegro,MNE,2021-04-30,9.83
Montenegro,MNE,2021-05-01,10.04
Montenegro,MNE,2021-05-03,10.16
Montenegro,MNE,2021-05-04,10.43
Montenegro,MNE,2021-05-05,13.58
Montenegro,MNE,2021-05-06,15.01
Montenegro,MNE,2021-05-08,16.38
Montenegro,MNE,2021-05-09,17.44
Montenegro,MNE,2021-05-10,18.24
Montenegro,MNE,2021-05-11,19.23
Montenegro,MNE,2021-05-12,20.01
Montenegro,MNE,2021-05-13,20.79
Montenegro,MNE,2021-05-14,21.28
Montenegro,MNE,2021-05-15,21.85
Montenegro,MNE,2021-05-16,22.31
Montenegro,MNE,2021-05-17,22.58
Montenegro,MNE,2021-05-18,23.14
Montenegro,MNE,2021-05-19,23.61
Montenegro,MNE,2021-05-20,24.13
Montenegro,MNE,2021-05-21,24.53
Montenegro,MNE,2021-05-23,24.96
Montenegro,MNE,2021-05-24,25.09
Montenegro,MNE,2021-05-25,25.49
Montenegro,MNE,2021-05-26,28.79
Montenegro,MNE,2021-05-28,30.44
Montenegro,MNE,2021-05-29,31.88
Montenegro,MNE,2021-05-30,32.89
Montenegro,MNE,2021-05-31,33.55
Montenegro,MNE,2021-06-01,34.76
Montenegro,MNE,2021-06-02,35.61
Montenegro,MNE,2021-06-03,36.59
Montenegro,MNE,2021-06-04,37.3
Montenegro,MNE,2021-06-05,38.03
Montenegro,MNE,2021-06-06,38.54
Montenegro,MNE,2021-06-07,38.87
Montenegro,MNE,2021-06-08,39.57
Montenegro,MNE,2021-06-09,40.16
Montenegro,MNE,2021-06-10,40.77
Montenegro,MNE,2021-06-11,41.31
Montenegro,MNE,2021-06-12,41.6
Montenegro,MNE,2021-06-14,41.94
Montenegro,MNE,2021-06-15,42.35
Montenegro,MNE,2021-06-17,43.03
Montenegro,MNE,2021-06-18,43.41
Montenegro,MNE,2021-06-19,43.71
Montenegro,MNE,2021-06-20,43.89
Montenegro,MNE,2021-06-21,44
Montenegro,MNE,2021-06-22,44.29
Montenegro,MNE,2021-06-23,44.52
Montenegro,MNE,2021-06-24,44.86
Montenegro,MNE,2021-06-26,45.39
Montenegro,MNE,2021-06-27,45.51
Montenegro,MNE,2021-06-28,45.59
Montenegro,MNE,2021-06-29,45.8
Montenegro,MNE,2021-06-30,45.99
Montenegro,MNE,2021-07-01,46.21
Montenegro,MNE,2021-07-02,46.43
Montenegro,MNE,2021-07-03,46.62
Montenegro,MNE,2021-07-04,46.78
Montenegro,MNE,2021-07-05,46.86
Montserrat,MSR,2021-02-08,0
Montserrat,MSR,2021-02-23,13.04
Montserrat,MSR,2021-03-10,18.64
Montserrat,MSR,2021-03-17,26.13
Montserrat,MSR,2021-03-31,30.85
Montserrat,MSR,2021-04-14,35.03
Montserrat,MSR,2021-04-21,38.19
Montserrat,MSR,2021-05-21,48.57
Montserrat,MSR,2021-05-28,50.45
Montserrat,MSR,2021-06-11,51.69
Montserrat,MSR,2021-06-18,52.01
Montserrat,MSR,2021-06-25,52.81
Montserrat,MSR,2021-07-02,53.03
Morocco,MAR,2021-01-28,0
Morocco,MAR,2021-01-30,0.24
Morocco,MAR,2021-01-31,0.34
Morocco,MAR,2021-02-01,0.54
Morocco,MAR,2021-02-02,0.7
Morocco,MAR,2021-02-03,0.84
Morocco,MAR,2021-02-04,0.95
Morocco,MAR,2021-02-05,1.11
Morocco,MAR,2021-02-06,1.26
Morocco,MAR,2021-02-08,1.49
Morocco,MAR,2021-02-09,1.67
Morocco,MAR,2021-02-10,2.02
Morocco,MAR,2021-02-11,2.32
Morocco,MAR,2021-02-12,3.01
Morocco,MAR,2021-02-13,3.76
Morocco,MAR,2021-02-15,4.62
Morocco,MAR,2021-02-16,5.16
Morocco,MAR,2021-02-17,5.64
Morocco,MAR,2021-02-18,6.05
Morocco,MAR,2021-02-19,6.4
Morocco,MAR,2021-02-20,6.67
Morocco,MAR,2021-02-22,6.98
Morocco,MAR,2021-02-23,7.23
Morocco,MAR,2021-02-24,7.99
Morocco,MAR,2021-02-25,8.68
Morocco,MAR,2021-02-26,9.28
Morocco,MAR,2021-02-27,9.75
Morocco,MAR,2021-03-01,10.3
Morocco,MAR,2021-03-02,10.71
Morocco,MAR,2021-03-03,11.12
Morocco,MAR,2021-03-04,11.47
Morocco,MAR,2021-03-05,11.86
Morocco,MAR,2021-03-06,12.17
Morocco,MAR,2021-03-08,12.5
Morocco,MAR,2021-03-09,12.83
Morocco,MAR,2021-03-10,13.37
Morocco,MAR,2021-03-11,13.82
Morocco,MAR,2021-03-12,14.61
Morocco,MAR,2021-03-13,15.4
Morocco,MAR,2021-03-15,16.24
Morocco,MAR,2021-03-16,16.79
Morocco,MAR,2021-03-17,17.23
Morocco,MAR,2021-03-19,17.91
Morocco,MAR,2021-03-20,18.12
Morocco,MAR,2021-03-22,18.37
Morocco,MAR,2021-03-23,18.58
Morocco,MAR,2021-03-24,19.31
Morocco,MAR,2021-03-25,19.94
Morocco,MAR,2021-03-26,20.39
Morocco,MAR,2021-03-27,20.68
Morocco,MAR,2021-03-29,21.02
Morocco,MAR,2021-03-30,21.36
Morocco,MAR,2021-03-31,21.66
Morocco,MAR,2021-04-01,21.94
Morocco,MAR,2021-04-02,22.14
Morocco,MAR,2021-04-03,22.33
Morocco,MAR,2021-04-05,22.5
Morocco,MAR,2021-04-06,22.69
Morocco,MAR,2021-04-07,22.89
Morocco,MAR,2021-04-08,23.05
Morocco,MAR,2021-04-09,23.17
Morocco,MAR,2021-04-10,23.32
Morocco,MAR,2021-04-11,23.4
Morocco,MAR,2021-04-13,23.44
Morocco,MAR,2021-04-14,23.56
Morocco,MAR,2021-04-15,23.65
Morocco,MAR,2021-04-16,23.74
Morocco,MAR,2021-04-17,23.95
Morocco,MAR,2021-04-19,24.01
Morocco,MAR,2021-04-20,24.05
Morocco,MAR,2021-04-21,24.12
Morocco,MAR,2021-04-22,24.15
Morocco,MAR,2021-04-23,24.22
Morocco,MAR,2021-04-26,24.25
Morocco,MAR,2021-04-27,24.5
Morocco,MAR,2021-04-28,25.03
Morocco,MAR,2021-04-30,25.24
Morocco,MAR,2021-05-01,25.24
Morocco,MAR,2021-05-03,25.44
Morocco,MAR,2021-05-04,25.9
Morocco,MAR,2021-05-05,26.23
Morocco,MAR,2021-05-07,26.53
Morocco,MAR,2021-05-08,26.73
Morocco,MAR,2021-05-10,27.45
Morocco,MAR,2021-05-11,27.95
Morocco,MAR,2021-05-12,28.27
Morocco,MAR,2021-05-14,28.42
Morocco,MAR,2021-05-15,28.91
Morocco,MAR,2021-05-17,29.81
Morocco,MAR,2021-05-18,30.75
Morocco,MAR,2021-05-19,31.71
Morocco,MAR,2021-05-20,32.55
Morocco,MAR,2021-05-21,33.28
Morocco,MAR,2021-05-22,33.78
Morocco,MAR,2021-05-24,34.43
Morocco,MAR,2021-05-25,35.67
Morocco,MAR,2021-05-31,38.32
Morocco,MAR,2021-06-01,39.05
Morocco,MAR,2021-06-02,39.59
Morocco,MAR,2021-06-03,40.4
Morocco,MAR,2021-06-05,40.66
Morocco,MAR,2021-06-07,41.67
Morocco,MAR,2021-06-08,42.8
Morocco,MAR,2021-06-09,43.46
Morocco,MAR,2021-06-10,43.99
Morocco,MAR,2021-06-11,44.46
Morocco,MAR,2021-06-12,44.59
Morocco,MAR,2021-06-14,45.22
Morocco,MAR,2021-06-15,45.75
Morocco,MAR,2021-06-16,46.2
Morocco,MAR,2021-06-17,46.77
Morocco,MAR,2021-06-18,47.23
Morocco,MAR,2021-06-19,47.4
Morocco,MAR,2021-06-21,48.89
Morocco,MAR,2021-06-23,49.45
Morocco,MAR,2021-06-24,49.94
Morocco,MAR,2021-06-25,50.41
Morocco,MAR,2021-06-26,50.51
Morocco,MAR,2021-06-28,51.1
Morocco,MAR,2021-06-30,51.77
Morocco,MAR,2021-07-01,51.94
Morocco,MAR,2021-07-02,52.07
Morocco,MAR,2021-07-03,52.09
Morocco,MAR,2021-07-04,52.1
Morocco,MAR,2021-07-05,52.29
Mozambique,MOZ,2021-03-07,0
Mozambique,MOZ,2021-03-13,0.15
Mozambique,MOZ,2021-03-23,0.18
Mozambique,MOZ,2021-05-12,1.14
Mozambique,MOZ,2021-05-18,1.26
Mozambique,MOZ,2021-05-31,1.26
Mozambique,MOZ,2021-06-10,1.26
Mozambique,MOZ,2021-06-24,1.4
Mozambique,MOZ,2021-07-05,1.63
Myanmar,MMR,2021-01-26,0
Myanmar,MMR,2021-01-27,0.01
Myanmar,MMR,2021-02-05,0.7
Myanmar,MMR,2021-03-31,1.91
Myanmar,MMR,2021-04-23,3.31
Myanmar,MMR,2021-05-04,4.68
Myanmar,MMR,2021-05-13,5.5
Myanmar,MMR,2021-06-05,6.19
Myanmar,MMR,2021-07-01,6.43
Namibia,NAM,2021-03-18,0
Namibia,NAM,2021-03-25,0.01
Namibia,NAM,2021-03-31,0.06
Namibia,NAM,2021-04-01,0.07
Namibia,NAM,2021-04-03,0.08
Namibia,NAM,2021-04-08,0.1
Namibia,NAM,2021-04-11,0.1
Namibia,NAM,2021-04-12,0.11
Namibia,NAM,2021-04-13,0.12
Namibia,NAM,2021-04-14,0.13
Namibia,NAM,2021-04-15,0.14
Namibia,NAM,2021-04-16,0.16
Namibia,NAM,2021-04-17,0.18
Namibia,NAM,2021-04-18,0.18
Namibia,NAM,2021-04-19,0.19
Namibia,NAM,2021-04-20,0.22
Namibia,NAM,2021-04-21,0.25
Namibia,NAM,2021-04-22,0.29
Namibia,NAM,2021-04-23,0.39
Namibia,NAM,2021-04-24,0.49
Namibia,NAM,2021-04-25,0.51
Namibia,NAM,2021-04-28,0.79
Namibia,NAM,2021-04-30,0.85
Namibia,NAM,2021-05-01,0.99
Namibia,NAM,2021-05-05,1.16
Namibia,NAM,2021-05-06,1.36
Namibia,NAM,2021-05-07,1.43
Namibia,NAM,2021-05-08,1.57
Namibia,NAM,2021-05-09,1.58
Namibia,NAM,2021-05-10,1.64
Namibia,NAM,2021-05-11,1.75
Namibia,NAM,2021-05-12,1.86
Namibia,NAM,2021-05-13,1.87
Namibia,NAM,2021-05-14,1.98
Namibia,NAM,2021-05-15,2.09
Namibia,NAM,2021-05-16,2.1
Namibia,NAM,2021-05-17,2.12
Namibia,NAM,2021-05-18,2.24
Namibia,NAM,2021-05-19,2.38
Namibia,NAM,2021-05-21,2.6
Namibia,NAM,2021-05-22,2.63
Namibia,NAM,2021-05-23,2.66
Namibia,NAM,2021-05-25,2.75
Namibia,NAM,2021-05-26,2.85
Namibia,NAM,2021-05-27,2.94
Namibia,NAM,2021-05-29,3.01
Namibia,NAM,2021-05-30,3.01
Namibia,NAM,2021-05-31,3.03
Namibia,NAM,2021-06-01,3.1
Namibia,NAM,2021-06-02,3.17
Namibia,NAM,2021-06-03,3.26
Namibia,NAM,2021-06-04,3.35
Namibia,NAM,2021-06-05,3.44
Namibia,NAM,2021-06-06,3.44
Namibia,NAM,2021-06-07,3.46
Namibia,NAM,2021-06-08,3.57
Namibia,NAM,2021-06-09,3.66
Namibia,NAM,2021-06-10,3.8
Namibia,NAM,2021-06-11,3.93
